Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H5_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_NC4H10_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H8-2_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC6H12_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_XYLENE_PFRC2 (),Mass_fraction_NC12H26_PFRC2 (),Mass_fraction_NC16H34_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.01623233,1.749862E-5,6.283185,3.141593,6.283185,927.3051,0.2365664,-9.12165E9,1302.814,1.765024E8,1302.814,1.0,0.2043334,5.126655E-6,0.01892343,0.001017427,0.01031246,4.71905E-4,0.1325319,0.001865601,0.007148761,0.08559535,0.001556911,2.549084E-4,5.016754E-4,0.002688012,1.59126E-4,0.03665993,0.002119883,0.04196536,5.753921E-4,1.032418E-4,6.632083E-4,0.0325361,0.01593428,0.004975212,0.04249998,0.002882361,0.04120615,0.08358302,0.04552944,0.1762658,8.681222,8.120456E-5,492471.1,492487.6
0.01628855,1.755925E-5,6.283185,3.141593,6.283185,927.299,0.2365664,-9.044184E9,1302.706,1.764833E8,1302.706,1.0,0.2043336,5.101813E-6,0.01895188,0.001014873,0.01032374,4.707082E-4,0.132678,0.001869106,0.007154096,0.08567428,0.001555907,2.555402E-4,5.025301E-4,0.002689383,1.597053E-4,0.03668281,0.002122585,0.04201279,5.768072E-4,1.035974E-4,6.649534E-4,0.03255075,0.01594512,0.004977598,0.04251496,0.0028862,0.04120178,0.0834841,0.0454516,0.1760506,8.680557,8.12051E-5,492433.2,492449.8
0.01632444,1.759795E-5,6.283185,3.141593,6.283185,927.2954,0.2365664,-9.011386E9,1302.637,1.764712E8,1302.637,1.0,0.2043336,5.095758E-6,0.01896999,0.001013234,0.01033092,4.699455E-4,0.1327712,0.001871338,0.007157484,0.08572459,0.001555305,2.559426E-4,5.030746E-4,0.002690251,1.600746E-4,0.0366975,0.002124451,0.04204299,5.777076E-4,1.038241E-4,6.660635E-4,0.03256004,0.01595203,0.004979112,0.04252448,0.002888641,0.04119899,0.08342109,0.04540204,0.1759135,8.680131,8.120541E-5,492409.3,492426.0
0.0177434,1.912828E-5,6.283185,3.141593,6.283185,927.156,0.2365664,-8.23498E9,1300.036,1.760134E8,1300.036,1.0,0.204336,4.775463E-6,0.01965919,9.549019E-4,0.01060156,4.438922E-4,0.1362959,0.001956701,0.007283204,0.0876154,0.001533305,2.714841E-4,5.239612E-4,0.002722001,1.745665E-4,0.03723516,0.002190024,0.04318534,6.122256E-4,1.126992E-4,7.089754E-4,0.0328974,0.01620854,0.00503444,0.04286397,0.00298162,0.04109217,0.08104828,0.04354819,0.1707423,8.664104,8.121762E-5,491500.3,491517.5
0.01841356,1.985111E-5,6.283185,3.141593,6.283185,927.0922,0.2365664,-7.921497E9,1298.884,1.758107E8,1298.884,1.0,0.2043365,4.631585E-6,0.01996819,9.296596E-4,0.01072148,4.324324E-4,0.1378657,0.001995187,0.007337641,0.08844898,0.001523485,2.785801E-4,5.334241E-4,0.002735433,1.813255E-4,0.03746792,0.002220641,0.04369317,6.278604E-4,1.168269E-4,7.286025E-4,0.03303837,0.01631879,0.005057849,0.0430017,0.003023246,0.04104424,0.08000273,0.04273866,0.168458,8.657022,8.122321E-5,491101.3,491120.3
0.0184344,1.987359E-5,6.283185,3.141593,6.283185,927.0902,0.2365664,-7.923344E9,1298.849,1.758045E8,1298.849,1.0,0.2043366,4.627126E-6,0.01997764,9.289016E-4,0.01072513,4.320912E-4,0.1379137,0.001996365,0.007339287,0.08847439,0.001523183,2.787982E-4,5.337145E-4,0.002735836,1.815347E-4,0.037475,0.002221625,0.04370866,6.283401E-4,1.169546E-4,7.292063E-4,0.03304258,0.01632211,0.005058551,0.04300576,0.003024518,0.04104277,0.07997096,0.04271412,0.1683885,8.656807,8.122339E-5,491089.3,491108.4
0.01864435,2.010006E-5,6.283185,3.141593,6.283185,927.0694,0.2365664,-7.809338E9,1298.497,1.757426E8,1298.497,1.0,0.2043367,4.585448E-6,0.02007225,9.214146E-4,0.01076166,4.287274E-4,0.138392,0.002008167,0.007355698,0.08872746,0.001520162,2.809866E-4,5.366251E-4,0.00273985,1.836389E-4,0.03754443,0.00223039,0.04386356,6.331482E-4,1.182381E-4,7.352647E-4,0.03308437,0.01635519,0.005065539,0.04304599,0.00303725,0.04102812,0.07965341,0.04246922,0.167694,8.654656,8.12252E-5,490967.4,490986.5
0.02050927,2.211189E-5,6.283185,3.141593,6.283185,926.8905,0.2365664,-7.034279E9,1295.55,1.752238E8,1295.55,1.0,0.2043362,4.248481E-6,0.02087408,8.61175E-4,0.01106808,4.013854E-4,0.1424177,0.002108572,0.007490467,0.09083988,0.001494873,2.998203E-4,5.615126E-4,0.00277213,2.020954E-4,0.03811083,0.002304448,0.04516508,6.742146E-4,1.29469E-4,7.874842E-4,0.03341492,0.01662476,0.005121502,0.04335414,0.003144988,0.04090374,0.07700408,0.04044269,0.1618873,8.636675,8.124088E-5,489949.1,489969.1
0.02567137,2.768259E-5,6.283185,3.141593,6.283185,926.4223,0.2365664,-5.497749E9,1288.689,1.740162E8,1288.689,1.0,0.2043262,3.542403E-6,0.02280245,7.338547E-4,0.01178272,3.431077E-4,0.1518812,0.002352415,0.007784752,0.09567312,0.001435898,3.471479E-4,6.229251E-4,0.002837756,2.510454E-4,0.03931117,0.002473374,0.04821451,7.751881E-4,1.590967E-4,9.192627E-4,0.03404363,0.01719511,0.005233234,0.043867,0.003402691,0.04060446,0.07093578,0.03591491,0.148509,8.595278,8.128193E-5,487601.9,487622.2
0.02592638,2.795786E-5,6.283185,3.141593,6.283185,926.3989,0.2365664,-5.439242E9,1288.388,1.739632E8,1288.388,1.0,0.2043255,3.512356E-6,0.02288866,7.289875E-4,0.01181398,3.408641E-4,0.1522968,0.002363368,0.007796985,0.095882,0.001433203,3.493272E-4,6.2572E-4,0.00284034,2.533839E-4,0.03935962,0.002480519,0.04834808,7.797695E-4,1.605083E-4,9.253535E-4,0.03406642,0.01721799,0.005237499,0.04388267,0.003414154,0.04059114,0.07067471,0.03572375,0.147931,8.593486,8.128398E-5,487501.4,487521.4
0.02971828,3.205172E-5,6.283185,3.141593,6.283185,926.0842,0.2365664,-4.667417E9,1284.287,1.732415E8,1284.287,1.0,0.2043126,3.148025E-6,0.02408972,6.611142E-4,0.01224327,3.095583E-4,0.1580268,0.002516587,0.007959413,0.09870989,0.001398108,3.80299E-4,6.650969E-4,0.002872907,2.873522E-4,0.0399912,0.002579502,0.0501852,8.441197E-4,1.810017E-4,0.001011935,0.03433837,0.0175166,0.005290481,0.0440411,0.003573578,0.04040491,0.06711623,0.03314972,0.1400365,8.569049,8.13116E-5,486114.9,486134.6
0.07928178,8.565943E-5,6.283185,3.141593,6.283185,923.366,0.2365664,-1.505153E9,1256.55,1.683595E8,1256.55,1.000001,0.2040682,1.435099E-6,0.03340556,3.284352E-4,0.01525308,1.542235E-4,0.1986431,0.003720052,0.008817214,0.1165497,0.001162326,6.551807E-4,9.930477E-4,0.002970201,6.30889E-4,0.04243409,0.003195527,0.0629111,0.001368419,3.946228E-4,0.001784015,0.03397696,0.01863623,0.005345094,0.04213648,0.004787861,0.03896864,0.04426803,0.01812069,0.0888133,8.408657,8.155097E-5,477016.0,477032.6
0.1367881,1.480017E-4,6.283185,3.141593,6.283185,921.6288,0.2365664,-7.761517E8,1242.63,1.659096E8,1242.63,1.000001,0.2038064,9.342717E-7,0.03916989,2.222465E-4,0.01689138,1.042115E-4,0.2206799,0.004465677,0.009087633,0.124385,0.001045023,8.526816E-4,0.001208083,0.002933473,8.974434E-4,0.0421539,0.003443683,0.06945308,0.00170618,5.798638E-4,0.002341489,0.03204975,0.01847641,0.00511941,0.03897777,0.005524662,0.03808585,0.03364353,0.01214918,0.06501286,8.331182,8.170469E-5,472621.2,472636.8
0.1442521,1.561012E-4,6.283185,3.141593,6.283185,921.4527,0.2365664,-7.280797E8,1241.334,1.656814E8,1241.334,1.000001,0.2037757,8.963039E-7,0.03975628,2.139044E-4,0.01705032,1.002668E-4,0.2228023,0.004541296,0.009106975,0.1250613,0.001034019,8.738124E-4,0.001230132,0.002926812,9.2589E-4,0.04206253,0.003463456,0.07006287,0.001740852,6.011553E-4,0.002401334,0.0317987,0.0184314,0.005087521,0.03859927,0.005599232,0.03799621,0.03268788,0.01164892,0.06288823,8.324083,8.172031E-5,472218.8,472234.9
0.1897547,2.055085E-4,6.283185,3.141593,6.283185,920.522,0.2365664,-5.147201E8,1234.814,1.645338E8,1234.814,1.000001,0.2036024,7.244225E-7,0.0428536,1.753676E-4,0.01786895,8.219575E-5,0.2336798,0.004940126,0.009187929,0.1282925,9.78566E-4,9.885259E-4,0.001346564,0.002884148,0.001078302,0.04140401,0.003551683,0.0731172,0.001924805,7.215528E-4,0.002727038,0.03033193,0.01811761,0.00489515,0.03646432,0.005992856,0.03752262,0.02798152,0.009282787,0.0524935,8.288728,8.180292E-5,470213.2,470228.4
0.2,2.166395E-4,6.283185,3.141593,6.283185,920.3388,0.2365664,-4.811253E8,1233.594,1.643192E8,1233.594,1.000001,0.2035662,6.954836E-7,0.04346174,1.68794E-4,0.01802573,7.910551E-5,0.2357508,0.005018281,0.00919994,0.1288614,9.680924E-4,0.001011636,0.001369364,0.002874415,0.001108465,0.04124206,0.003565855,0.07368404,0.001961047,7.467781E-4,0.002792843,0.03001865,0.01804201,0.004852982,0.03602179,0.006070104,0.03742962,0.02712216,0.008869002,0.05061057,8.282193,8.181921E-5,469842.5,469857.6
0.2658908,2.88275E-4,6.283185,3.141593,6.283185,919.3126,0.2365664,-3.31334E8,1227.16,1.631867E8,1227.16,1.000001,0.2033534,5.580353E-7,0.04683538,1.370658E-4,0.01887373,6.420699E-5,0.2468743,0.005450923,0.009246065,0.1316479,9.120343E-4,0.001143195,0.001495003,0.002813342,0.00127556,0.04016452,0.003626261,0.0766348,0.002162655,8.964449E-4,0.003168852,0.0281533,0.01754884,0.004595884,0.03345835,0.006498989,0.03691318,0.02271094,0.006839808,0.04104364,8.248188,8.191054E-5,467913.5,467928.1
0.3228207,3.502272E-4,6.283185,3.141593,6.283185,918.5718,0.2365664,-2.549428E8,1222.929,1.624421E8,1222.929,1.000001,0.2031919,4.799115E-7,0.04921199,1.188473E-4,0.01945028,5.560586E-5,0.2543531,0.005754734,0.009259676,0.1332505,8.741486E-4,0.001239127,0.001582246,0.002763868,0.001391691,0.03923614,0.003650771,0.07851721,0.002305072,0.001012019,0.003444809,0.02672937,0.01713422,0.004393832,0.03156719,0.006801929,0.03654865,0.01994327,0.005653257,0.03514751,8.226383,8.19766E-5,466677.1,466692.8
0.3244982,3.520534E-4,6.283185,3.141593,6.283185,918.5514,0.2365664,-2.531107E8,1222.818,1.624225E8,1222.818,1.000001,0.2031874,4.780174E-7,0.04927641,1.184015E-4,0.01946567,5.539433E-5,0.2545516,0.005762952,0.00925985,0.1332899,8.731196E-4,0.00124176,0.001584591,0.002762462,0.001394804,0.03920929,0.003651234,0.07856591,0.002308929,0.001015266,0.003452408,0.02668975,0.0171223,0.004388148,0.03151526,0.006810146,0.03653876,0.01987202,0.005623648,0.03499703,8.225816,8.197842E-5,466645.1,466661.0
0.4,4.34289E-4,6.283185,3.141593,6.283185,917.699,0.2365664,-1.887955E8,1218.384,1.61642E8,1218.384,1.000001,0.2029976,4.073172E-7,0.05191092,1.0117E-4,0.02008592,4.741631E-5,0.2625111,0.006098928,0.009258485,0.1347303,8.323909E-4,0.001351167,0.001679577,0.002702052,0.001520497,0.03802607,0.00366117,0.08045975,0.002467059,0.001153796,0.003769415,0.02502729,0.01660558,0.004146755,0.029364,0.007147622,0.03613341,0.01711131,0.004514691,0.02922691,8.203599,8.205457E-5,465384.6,465399.8
0.6,6.524573E-4,6.283185,3.141593,6.283185,915.8142,0.2365664,-1.029959E8,1210.074,1.601794E8,1210.074,1.000001,0.2025845,2.976416E-7,0.05721529,7.426772E-5,0.02128146,3.489291E-5,0.2775655,0.006772808,0.009211556,0.136646,7.517543E-4,0.001580041,0.001863694,0.002565689,0.001759714,0.035221,0.003630076,0.08367414,0.002785411,0.00146623,0.004442247,0.02151188,0.01542039,0.003619468,0.02496592,0.007834871,0.03531171,0.01241932,0.002817159,0.01976084,8.164413,8.222343E-5,463161.5,463175.6
0.6397575,6.958775E-4,6.283185,3.141593,6.283185,915.4772,0.2365664,-9.229775E7,1208.781,1.599518E8,1208.781,1.000001,0.2025135,2.832756E-7,0.05807793,7.071268E-5,0.02146963,3.322141E-5,0.2798955,0.006881982,0.009199036,0.1368395,7.385637E-4,0.001618201,0.001892526,0.002541913,0.001796505,0.0347184,0.003618908,0.08412119,0.00283704,0.001521321,0.004555914,0.02092917,0.01521283,0.003529985,0.02425306,0.007947819,0.03517729,0.01175697,0.00259847,0.0184689,8.158691,8.22537E-5,462837.6,462853.3
0.6442104,7.007416E-4,6.283185,3.141593,6.283185,915.4399,0.2365664,-9.207752E7,1208.641,1.599272E8,1208.641,1.000001,0.2025058,2.814846E-7,0.05817159,7.0316E-5,0.02148996,3.30338E-5,0.2801464,0.006893822,0.009197604,0.1368586,7.371231E-4,0.001622355,0.001895634,0.002539309,0.001800459,0.03466321,0.003617599,0.08416843,0.002842639,0.001527372,0.00456832,0.02086587,0.0151901,0.00352023,0.02417586,0.007960098,0.03516269,0.01168669,0.002575599,0.0183326,8.158081,8.225705E-5,462803.1,462819.1
0.8,8.710393E-4,6.283185,3.141593,6.283185,914.19,0.2365664,-6.436529E7,1204.287,1.591609E8,1204.287,1.000001,0.2022554,2.376389E-7,0.06112459,5.920814E-5,0.0221222,2.795032E-5,0.2878839,0.00726697,0.009144976,0.137272,6.919991E-4,0.001754975,0.001991421,0.002454701,0.001921349,0.0328449,0.00356631,0.08553212,0.003019079,0.001725975,0.004967463,0.01886633,0.01445242,0.003208417,0.02175889,0.008350747,0.03469989,0.00962097,0.001932789,0.01439888,8.139807,8.236951E-5,461766.2,461781.4
1.0,0.001089994,6.283185,3.141593,6.283185,912.6828,0.2365664,-4.302626E7,1199.764,1.583648E8,1199.764,1.000001,0.2019807,1.988836E-7,0.06422363,4.942326E-5,0.0227681,2.346693E-5,0.2956264,0.007656962,0.009075788,0.1373227,6.435292E-4,0.001896698,0.002086526,0.002361421,0.002039712,0.03080535,0.003492924,0.08669708,0.003203102,0.001950245,0.005401536,0.01678908,0.01364385,0.002876892,0.01928674,0.008767421,0.03420989,0.007755101,0.001405259,0.0109884,8.122625,8.250554E-5,460791.9,460807.7
1.116132,0.001217296,6.283185,3.141593,6.283185,911.8364,0.2365664,-3.490722E7,1197.495,1.579654E8,1197.495,1.000002,0.2018395,1.819242E-7,0.06576726,4.512494E-5,0.02308386,2.150482E-5,0.2993413,0.007850326,0.009036591,0.137207,6.187916E-4,0.001968013,0.002131442,0.002313477,0.002095327,0.02974799,0.003449428,0.08717564,0.003294067,0.002067989,0.005623266,0.01577368,0.01323126,0.002711895,0.01808992,0.00897777,0.03396412,0.006932914,0.001190406,0.009537949,8.114787,8.258213E-5,460348.6,460367.8
1.124527,0.001226503,6.283185,3.141593,6.283185,911.7757,0.2365664,-3.4384E7,1197.339,1.579379E8,1197.339,1.000002,0.2018297,1.805839E-7,0.06587289,4.487843E-5,0.02310534,2.137196E-5,0.2995921,0.007863539,0.009033802,0.1371957,6.170699E-4,0.001972908,0.00213445,0.002310163,0.002099052,0.02967476,0.003446291,0.08720595,0.003300271,0.002076194,0.005638572,0.01570483,0.01320284,0.002700633,0.018009,0.008992238,0.03394726,0.006879139,0.001176755,0.009444348,8.114268,8.258762E-5,460319.3,460339.0
1.132079,0.001234786,6.283185,3.141593,6.283185,911.7213,0.2365664,-3.385569E7,1197.199,1.579133E8,1197.199,1.000002,0.201821,1.798608E-7,0.06596726,4.459586E-5,0.02312451,2.126657E-5,0.2998158,0.00787534,0.009031297,0.1371853,6.155491E-4,0.001977282,0.002137129,0.002307199,0.00210237,0.02960918,0.003443467,0.08723267,0.003305812,0.002083541,0.005652264,0.01564337,0.01317741,0.002690572,0.01793679,0.009005177,0.03393219,0.006831351,0.001164667,0.009361305,8.113805,8.259255E-5,460293.2,460313.0
1.2,0.001309304,6.283185,3.141593,6.283185,911.2336,0.2365664,-3.001348E7,1195.975,1.576979E8,1195.975,1.000002,0.2017445,1.714438E-7,0.06678896,4.244562E-5,0.02329113,2.030446E-5,0.3017524,0.007978075,0.009008993,0.1370798,6.022986E-4,0.002015481,0.002160169,0.00228121,0.002130948,0.02903268,0.00341814,0.08745537,0.003354035,0.00214826,0.005772228,0.01511074,0.01295496,0.002603048,0.01731177,0.009118336,0.03380063,0.006425166,0.001063551,0.008660806,8.109847,8.263675E-5,460068.6,460088.4
1.261352,0.001376648,6.283185,3.141593,6.283185,910.796,0.2365664,-2.654625E7,1194.915,1.575113E8,1194.915,1.000002,0.2016782,1.645811E-7,0.06749387,4.072758E-5,0.02343336,1.95143E-5,0.3033929,0.00806602,0.008989248,0.1369691,5.907422E-4,0.00204831,0.002179489,0.002258731,0.002154963,0.02853357,0.003395474,0.08763125,0.003395244,0.002204686,0.005875929,0.01465861,0.01276318,0.002528295,0.01678237,0.009215889,0.03368746,0.006091398,9.826924E-4,0.00809263,8.106553,8.267646E-5,459882.2,459902.9
1.26805,0.001384003,6.283185,3.141593,6.283185,910.7483,0.2365664,-2.673774E7,1194.802,1.574914E8,1194.802,1.000002,0.2016711,1.638158E-7,0.06756889,4.051707E-5,0.02344845,1.942349E-5,0.3035662,0.008075363,0.008987118,0.1369562,5.894942E-4,0.002051803,0.002181519,0.002256331,0.00215749,0.02848034,0.003393016,0.08764911,0.003399617,0.002210735,0.005886999,0.01461081,0.01274275,0.002520368,0.01672647,0.009226288,0.03367542,0.006056699,9.744045E-4,0.008033963,8.106208,8.268078E-5,459862.7,459883.7
1.359312,0.001484244,6.283185,3.141593,6.283185,910.1018,0.2365664,-2.31334E7,1193.301,1.572272E8,1193.301,1.000002,0.2015776,1.545929E-7,0.06855206,3.813141E-5,0.02364594,1.837302E-5,0.3058224,0.008197811,0.008958526,0.1367674,5.733181E-4,0.002097731,0.00220767,0.002224638,0.002190173,0.02777478,0.003359759,0.08786872,0.003456883,0.002291096,0.006033173,0.01398846,0.0124735,0.002416672,0.01599928,0.009363402,0.03351693,0.005614799,8.708775E-4,0.007293832,8.101777,8.273952E-5,459611.3,459632.2
1.384828,0.001512283,6.283185,3.141593,6.283185,909.9216,0.2365664,-2.196143E7,1192.894,1.571557E8,1192.894,1.000002,0.2015524,1.516827E-7,0.06881561,3.76025E-5,0.0236987,1.809639E-5,0.3064209,0.008230567,0.008950695,0.1367108,5.688985E-4,0.00211005,0.002214531,0.002216094,0.002198784,0.0275846,0.003350582,0.08792306,0.003472173,0.00231291,0.00607258,0.0138234,0.01240114,0.002389027,0.01580666,0.009400306,0.03347436,0.00550059,8.447281E-4,0.007104688,8.100619,8.27559E-5,459545.8,459567.3
1.39204,0.00152021,6.283185,3.141593,6.283185,909.8708,0.2365664,-2.176447E7,1192.78,1.571356E8,1192.78,1.000002,0.2015453,1.51529E-7,0.06888929,3.737624E-5,0.02371342,1.802236E-5,0.3065876,0.00823971,0.008948496,0.1366946,5.676522E-4,0.002113491,0.002216436,0.002213705,0.002201178,0.02753148,0.003348,0.08793784,0.003476438,0.002319023,0.006083605,0.01377742,0.01238091,0.002381318,0.01575304,0.009410626,0.03346246,0.005469013,8.375438E-4,0.007052555,8.100298,8.276053E-5,459527.7,459549.3
1.4,0.001528958,6.283185,3.141593,6.283185,909.8147,0.2365664,-2.154634E7,1192.655,1.571136E8,1192.655,1.000002,0.2015375,1.50799E-7,0.06897006,3.716725E-5,0.02372957,1.794198E-5,0.3067703,0.008249744,0.008946072,0.1366764,5.663281E-4,0.00211727,0.002218519,0.002211078,0.002203799,0.02747294,0.003345148,0.08795385,0.003481121,0.002325748,0.00609572,0.01372703,0.01235869,0.00237286,0.01569425,0.009421965,0.0334494,0.005434505,8.29716E-4,0.006995667,8.099947,8.276563E-5,459507.8,459529.4
1.518077,0.001658799,6.283185,3.141593,6.283185,908.9846,0.2365664,-1.780501E7,1190.851,1.56796E8,1190.851,1.000002,0.2014265,1.40765E-7,0.07011744,3.461175E-5,0.02395855,1.680364E-5,0.3093416,0.008392026,0.008910927,0.1363933,5.470351E-4,0.002171001,0.002247424,0.002173545,0.002240421,0.02663622,0.003303513,0.08816245,0.003547397,0.00242253,0.006268917,0.01301894,0.01204215,0.002253399,0.01486908,0.00958384,0.03326332,0.004961646,7.24859E-4,0.006224928,8.095078,8.284121E-5,459231.8,459253.9
1.54371,0.001687002,6.283185,3.141593,6.283185,908.8048,0.2365664,-1.699933E7,1190.471,1.567292E8,1190.471,1.000002,0.2014033,1.378793E-7,0.07035493,3.422037E-5,0.02400579,1.657511E-5,0.3098672,0.008421389,0.008903505,0.1363288,5.429549E-4,0.002182115,0.002253237,0.002165737,0.002247849,0.0264624,0.003294656,0.08820104,0.003561037,0.00244283,0.006304966,0.01287447,0.01197654,0.002228881,0.0147009,0.009617491,0.03322472,0.004867899,7.046181E-4,0.00607416,8.0941,8.28576E-5,459176.7,459200.0
1.598188,0.001746959,6.283185,3.141593,6.283185,908.4234,0.2365664,-1.567161E7,1189.678,1.565897E8,1189.678,1.000002,0.2013551,1.346416E-7,0.07084598,3.305446E-5,0.02410348,1.611482E-5,0.3109493,0.008482078,0.008887947,0.1361886,5.34641E-4,0.002205138,0.002265067,0.002149512,0.002263069,0.02610043,0.003275996,0.08827561,0.003589219,0.002485196,0.006379912,0.01257753,0.01184047,0.002178323,0.0143553,0.009687404,0.03314472,0.004678066,6.642047E-4,0.005771033,8.092107,8.289239E-5,459063.6,459086.6
1.6,0.001748953,6.283185,3.141593,6.283185,908.4107,0.2365664,-1.562651E7,1189.652,1.565851E8,1189.652,1.000002,0.2013536,1.345093E-7,0.07086202,3.302082E-5,0.02410667,1.609995E-5,0.3109845,0.008484059,0.008887435,0.1361838,5.343673E-4,0.002205891,0.002265449,0.002148981,0.002263562,0.02608858,0.00327538,0.08827793,0.003590138,0.002486587,0.006382366,0.01256789,0.01183602,0.002176677,0.01434407,0.009689693,0.0331421,0.00467196,6.629174E-4,0.005761331,8.092042,8.289355E-5,459059.9,459082.9
1.8,0.001969288,6.283185,3.141593,6.283185,907.0132,0.2365664,-1.13766E7,1186.875,1.560963E8,1186.875,1.000002,0.2011883,1.212696E-7,0.07252611,2.965976E-5,0.02443723,1.462077E-5,0.3145892,0.008688962,0.008833036,0.1356428,5.056208E-4,0.002283937,0.00230351,0.002093471,0.002313607,0.02485035,0.003209368,0.08848016,0.003684917,0.002633539,0.006639268,0.01158498,0.01137322,0.002007674,0.01320063,0.009929027,0.03286949,0.00407046,5.401473E-4,0.004821466,8.08559,8.302127E-5,458693.6,458715.8
2.0,0.002189962,6.283185,3.141593,6.283185,905.6171,0.2365664,-8242660.0,1184.264,1.556366E8,1184.264,1.000002,0.2010387,1.102493E-7,0.07400628,2.687253E-5,0.02473131,1.340443E-5,0.3177146,0.008869984,0.008782701,0.1350778,4.794781E-4,0.002353249,0.002334497,0.002043493,0.002356199,0.02373742,0.003147317,0.08859472,0.00376812,0.002768622,0.006871427,0.0107435,0.01096024,0.001860863,0.01222148,0.01014512,0.0326251,0.003587132,4.476169E-4,0.004091108,8.080236,8.314926E-5,458389.7,458411.2
2.2,0.002410976,6.283185,3.141593,6.283185,904.2193,0.2365664,-5880076.0,1181.776,1.551989E8,1181.776,1.000002,0.2009022,1.008936E-7,0.07533477,2.451672E-5,0.02499622,1.23842E-5,0.3204559,0.009031263,0.008736171,0.1345047,4.555558E-4,0.002415241,0.002359749,0.001998213,0.002392974,0.02273196,0.003089197,0.08864558,0.003841759,0.002893452,0.00708272,0.0100168,0.01058912,0.001732352,0.01137466,0.01034186,0.03240415,0.003192273,3.763267E-4,0.003512846,8.075729,8.32778E-5,458133.8,458154.7
2.4,0.002632333,6.283185,3.141593,6.283185,902.818,0.2365664,-4068438.0,1179.385,1.547779E8,1179.385,1.000002,0.200777,9.282707E-8,0.0765357,2.249542E-5,0.02523727,1.151475E-5,0.3228825,0.0091759,0.008693178,0.1339335,4.335492E-4,0.002470997,0.002380275,0.001956985,0.002425107,0.02181969,0.003034873,0.08864945,0.00390735,0.003009301,0.00727613,0.009384673,0.01025368,0.001619137,0.01063628,0.01052215,0.03220303,0.002865346,3.204191E-4,0.003048014,8.071894,8.340705E-5,457916.0,457936.4
2.6,0.002854034,6.283185,3.141593,6.283185,901.4122,0.2365664,-2659580.0,1177.068,1.543701E8,1177.068,1.000002,0.2006616,8.578326E-8,0.07762777,2.073964E-5,0.02545847,1.076383E-5,0.3250469,0.009306306,0.008653457,0.1333707,4.132149E-4,0.002521371,0.002396864,0.001919287,0.002453475,0.0209889,0.00298416,0.08861841,0.003966075,0.003117202,0.007454023,0.008831334,0.009948946,0.001518839,0.00998794,0.01068825,0.03201895,0.002591541,2.758943E-4,0.002669417,8.068598,8.353713E-5,457728.9,457748.8
