Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_STILB_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_BIPHENYL_Soln#9 (),Mole_fraction_C14H10_Soln#9 (),Mole_fraction_C16H10_Soln#9 (),Mole_fraction_BIN1A_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0058,15.97562,5793176.0,1398.409,1398.409,0.001449687,1.0,0.8563717,0.02922258,2.286464E-4,0.0237652,0.006900887,1.746368E-4,1.362452E-4,0.04720517,6.335437E-4,0.02220114,2.707182E-4,3.015919E-4,0.004678726,0.005613117,1.250664E-5,1.145029E-4,3.517712E-4,7.48882E-4,2.233279E-4,3.39288E-4,10.41283,9.074369E-5,656379.2,656381.2
0.0059,15.97831,5915464.0,1398.53,1398.53,0.001449687,1.0,0.8560956,0.02941829,2.297996E-4,0.02382109,0.006956773,1.737521E-4,1.38483E-4,0.04750079,6.477906E-4,0.02200678,2.688563E-4,2.980062E-4,0.004666679,0.005451103,1.226127E-5,1.161987E-4,3.57691E-4,7.583722E-4,2.247512E-4,3.444384E-4,10.41198,9.072844E-5,656325.4,656327.7
0.006,15.981,6058052.0,1398.651,1398.651,0.001449687,1.0,0.8558237,0.0296132,2.309187E-4,0.02387396,0.0070121,1.728639E-4,1.407204E-4,0.04779177,6.620714E-4,0.02181344,2.67058E-4,2.944222E-4,0.004653877,0.005293591,1.202514E-5,1.178855E-4,3.636145E-4,7.678101E-4,2.261319E-4,3.495796E-4,10.41113,9.071318E-5,656272.6,656275.4
0.0061,15.98369,6215132.0,1398.775,1398.775,0.001449687,1.0,0.8555555,0.02980743,2.320052E-4,0.02392389,0.007066883,1.719741E-4,1.429585E-4,0.04807827,6.763868E-4,0.02162106,2.653157E-4,2.908405E-4,0.004640343,0.005140414,1.179827E-5,1.195643E-4,3.695438E-4,7.771974E-4,2.274713E-4,3.547187E-4,10.4103,9.069791E-5,656220.6,656224.4
0.0062,15.98638,6359385.0,1398.9,1398.9,0.001449687,1.0,0.8552912,0.030001,2.330595E-4,0.02397099,0.007121134,1.710838E-4,1.451975E-4,0.04836043,6.907358E-4,0.02142966,2.635858E-4,2.872626E-4,0.004626102,0.004991449,1.157927E-5,1.212347E-4,3.754791E-4,7.865344E-4,2.287705E-4,3.598576E-4,10.40947,9.068263E-5,656169.6,656174.7
0.0063,15.98907,6419331.0,1399.026,1399.026,0.001449687,1.0,0.8550311,0.03019362,2.340781E-4,0.02401528,0.007174866,1.701923E-4,1.474363E-4,0.04863819,7.051104E-4,0.0212395,2.617496E-4,2.836919E-4,0.004611188,0.004846683,1.136362E-5,1.228916E-4,3.814169E-4,7.958164E-4,2.3003E-4,3.649831E-4,10.40867,9.066738E-5,656119.6,656126.0
0.0064,15.99173,6241272.0,1399.155,1399.155,0.001449687,1.0,0.8547769,0.03038435,2.350497E-4,0.02405674,0.007228097,1.692952E-4,1.496701E-4,0.04891111,7.194865E-4,0.02105132,2.595465E-4,2.801368E-4,0.004595666,0.004706331,1.114055E-5,1.245207E-4,3.873434E-4,8.050266E-4,2.312504E-4,3.700474E-4,10.40788,9.065227E-5,656070.7,656077.7
0.006430336,15.99253,6131956.0,1399.194,1399.194,0.001449687,1.0,0.8547014,0.03044155,2.353315E-4,0.02406874,0.00724415,1.690204E-4,1.503451E-4,0.0489928,7.238404E-4,0.02099485,2.587382E-4,2.790637E-4,0.004590854,0.004664707,1.10685E-5,1.250052E-4,3.891347E-4,8.078012E-4,2.316127E-4,3.715564E-4,10.40766,9.064775E-5,656056.1,656062.8
0.00643275,15.99259,6152998.0,1399.197,1399.197,0.001449687,1.0,0.8546954,0.03044609,2.353536E-4,0.02406968,0.007245426,1.689984E-4,1.503987E-4,0.04899928,7.241866E-4,0.02099037,2.586757E-4,2.789784E-4,0.004590468,0.004661412,1.106271E-5,1.250436E-4,3.892771E-4,8.080215E-4,2.316414E-4,3.716758E-4,10.40764,9.064739E-5,656054.9,656061.6
0.006445391,15.99293,6197966.0,1399.213,1399.213,0.001449687,1.0,0.854664,0.03046988,2.354695E-4,0.02407459,0.007252103,1.688837E-4,1.506797E-4,0.04903317,7.25999E-4,0.02096684,2.583799E-4,2.785316E-4,0.004588445,0.004644193,1.10328E-5,1.252448E-4,3.90023E-4,8.09174E-4,2.317908E-4,3.723008E-4,10.40754,9.064551E-5,656048.8,656055.4
0.006446415,15.99295,6187602.0,1399.214,1399.214,0.001449687,1.0,0.8546615,0.03047181,2.354789E-4,0.02407499,0.007252644,1.688744E-4,1.507025E-4,0.04903591,7.261458E-4,0.02096494,2.583572E-4,2.784954E-4,0.004588281,0.004642801,1.10304E-5,1.252611E-4,3.900834E-4,8.092673E-4,2.318029E-4,3.723515E-4,10.40753,9.064535E-5,656048.3,656054.9
0.006455966,15.99321,6195223.0,1399.226,1399.226,0.001449687,1.0,0.8546378,0.03048978,2.355661E-4,0.02407867,0.007257684,1.687878E-4,1.509148E-4,0.04906147,7.275153E-4,0.02094716,2.581484E-4,2.781578E-4,0.004586745,0.004629836,1.100803E-5,1.25413E-4,3.906471E-4,8.101375E-4,2.319153E-4,3.728239E-4,10.40746,9.064393E-5,656043.7,656050.3
0.006464201,15.99342,6162196.0,1399.237,1399.237,0.001449687,1.0,0.8546174,0.03050526,2.35641E-4,0.02408183,0.007262025,1.687132E-4,1.510978E-4,0.04908348,7.286962E-4,0.02093185,2.579686E-4,2.778669E-4,0.004585417,0.004618689,1.098879E-5,1.255439E-4,3.91133E-4,8.108873E-4,2.32012E-4,3.732311E-4,10.4074,9.06427E-5,656039.7,656046.2
0.006464472,15.99343,6158221.0,1399.237,1399.237,0.001449687,1.0,0.8546167,0.03050577,2.356434E-4,0.02408193,0.007262167,1.687107E-4,1.511038E-4,0.0490842,7.287351E-4,0.02093134,2.579625E-4,2.778574E-4,0.004585373,0.004618323,1.098816E-5,1.255482E-4,3.91149E-4,8.109119E-4,2.320152E-4,3.732445E-4,10.4074,9.064266E-5,656039.6,656046.1
0.006474549,15.99369,6170892.0,1399.25,1399.25,0.001449687,1.0,0.8545918,0.0305247,2.357346E-4,0.02408576,0.007267474,1.686193E-4,1.513277E-4,0.04911107,7.301799E-4,0.02091261,2.577453E-4,2.775016E-4,0.004583742,0.004604723,1.096467E-5,1.257082E-4,3.917434E-4,8.118286E-4,2.321331E-4,3.737422E-4,10.40732,9.064116E-5,656034.7,656041.2
0.0065,15.99436,6167141.0,1399.283,1399.283,0.001449687,1.0,0.854529,0.03057245,2.35963E-4,0.02409532,0.007280856,1.683884E-4,1.51893E-4,0.04917876,7.338291E-4,0.02086535,2.572176E-4,2.766033E-4,0.004579597,0.00457055,1.090594E-5,1.261119E-4,3.932446E-4,8.141408E-4,2.324292E-4,3.749978E-4,10.40713,9.063736E-5,656022.4,656028.8
0.006529628,15.99514,6180384.0,1399.321,1399.321,0.001449687,1.0,0.8544563,0.03062795,2.362256E-4,0.02410624,0.007296394,1.681197E-4,1.525507E-4,0.0492572,7.38077E-4,0.0208104,2.566253E-4,2.755587E-4,0.004574724,0.004531093,1.083857E-5,1.26581E-4,3.949916E-4,8.168266E-4,2.327708E-4,3.764566E-4,10.4069,9.063296E-5,656008.2,656014.4
0.006532342,15.99521,6175452.0,1399.324,1399.324,0.001449687,1.0,0.8544497,0.03063303,2.362495E-4,0.02410723,0.007297816,1.680951E-4,1.52611E-4,0.04926437,7.384661E-4,0.02080537,2.565731E-4,2.75463E-4,0.004574275,0.004527495,1.083247E-5,1.266239E-4,3.951517E-4,8.170724E-4,2.328019E-4,3.765901E-4,10.40688,9.063255E-5,656006.9,656013.1
0.00654559,15.99556,6170747.0,1399.341,1399.341,0.001449687,1.0,0.8544173,0.03065781,2.363657E-4,0.02411202,0.007304748,1.67975E-4,1.52905E-4,0.0492993,7.403656E-4,0.02078084,2.563134E-4,2.749963E-4,0.004572078,0.004509977,1.080275E-5,1.268334E-4,3.959328E-4,8.182712E-4,2.329534E-4,3.772415E-4,10.40678,9.063058E-5,656000.5,656006.6
0.0066,15.99699,6188296.0,1399.411,1399.411,0.001449687,1.0,0.8542849,0.03075939,2.368359E-4,0.02413125,0.007333134,1.674821E-4,1.541122E-4,0.04944199,7.481666E-4,0.0206803,2.552727E-4,2.730819E-4,0.004562951,0.004438742,1.068295E-5,1.27692E-4,3.9914E-4,8.231822E-4,2.335688E-4,3.799109E-4,10.40638,9.06225E-5,655974.6,655980.4
0.0067,15.9996,6224353.0,1399.54,1399.54,0.001449687,1.0,0.8540446,0.03094527,2.376711E-4,0.02416464,0.007384946,1.665782E-4,1.563291E-4,0.04970101,7.625037E-4,0.02049641,2.534041E-4,2.695739E-4,0.00454575,0.004310747,1.04712E-5,1.292627E-4,4.050322E-4,8.321565E-4,2.346717E-4,3.847941E-4,10.40563,9.060768E-5,655927.4,655932.7
0.0068,16.00221,6260446.0,1399.67,1399.67,0.001449687,1.0,0.853808,0.0311301,2.384693E-4,0.02419557,0.007436307,1.656776E-4,1.58544E-4,0.04995593,7.768389E-4,0.02031372,2.515579E-4,2.660806E-4,0.004528015,0.004186452,1.026838E-5,1.308225E-4,4.109215E-4,8.410635E-4,2.357386E-4,3.896481E-4,10.4049,9.05929E-5,655880.9,655885.7
0.0069,16.00482,6293947.0,1399.8,1399.8,0.001449687,1.0,0.8535751,0.0313139,2.39231E-4,0.0242241,0.007487229,1.647809E-4,1.607569E-4,0.05020684,7.911697E-4,0.02013224,2.497249E-4,2.626028E-4,0.00450977,0.004065754,1.007275E-5,1.3237E-4,4.168078E-4,8.499024E-4,2.367704E-4,3.944729E-4,10.40418,9.057817E-5,655835.1,655839.5
0.007,16.00741,6324438.0,1399.932,1399.932,0.001449687,1.0,0.8533458,0.03149666,2.399565E-4,0.02425031,0.007537724,1.638889E-4,1.62968E-4,0.05045384,8.054934E-4,0.01995195,2.47903E-4,2.591416E-4,0.004491037,0.003948553,9.883217E-6,1.339045E-4,4.226912E-4,8.586725E-4,2.377679E-4,3.992686E-4,10.40347,9.056348E-5,655790.0,655794.0
0.0071,16.01,6351895.0,1400.063,1400.063,0.001449687,1.0,0.8531201,0.03167839,2.406462E-4,0.02427425,0.007587802,1.630022E-4,1.651772E-4,0.05069699,8.198076E-4,0.01977287,2.460915E-4,2.55698E-4,0.004471837,0.003834754,9.699065E-6,1.354256E-4,4.285713E-4,8.673729E-4,2.387316E-4,4.040354E-4,10.40276,9.054885E-5,655745.5,655749.3
0.0072,16.01258,6376374.0,1400.196,1400.196,0.001449687,1.0,0.8528979,0.03185908,2.413005E-4,0.02429599,0.007637474,1.621211E-4,1.673846E-4,0.05093638,8.341097E-4,0.01959497,2.4429E-4,2.522728E-4,0.004452191,0.003724262,9.51984E-6,1.36933E-4,4.344482E-4,8.760029E-4,2.396625E-4,4.087733E-4,10.40207,9.053427E-5,655701.8,655705.2
0.0073,16.01515,6397947.0,1400.329,1400.329,0.001449687,1.0,0.8526791,0.03203876,2.419198E-4,0.02431559,0.007686751,1.612462E-4,1.695902E-4,0.05117209,8.483973E-4,0.01941827,2.424983E-4,2.488669E-4,0.004432119,0.003616986,9.345231E-6,1.384265E-4,4.403217E-4,8.845616E-4,2.405612E-4,4.134823E-4,10.40139,9.051975E-5,655658.6,655661.8
0.0074,16.01771,6416695.0,1400.462,1400.462,0.001449687,1.0,0.8524637,0.03221741,2.425046E-4,0.02433311,0.007735643,1.60378E-4,1.717941E-4,0.05140419,8.626678E-4,0.01924274,2.407162E-4,2.45481E-4,0.004411641,0.003512838,9.175013E-6,1.39906E-4,4.461917E-4,8.930482E-4,2.414283E-4,4.181627E-4,10.40072,9.050528E-5,655616.1,655619.0
0.0075,16.02025,6432702.0,1400.596,1400.596,0.001449687,1.0,0.8522516,0.03239503,2.430554E-4,0.02434861,0.00778416,1.595168E-4,1.739962E-4,0.05163275,8.76919E-4,0.01906839,2.389435E-4,2.421159E-4,0.004390776,0.003411731,9.009013E-6,1.413714E-4,4.520579E-4,9.014621E-4,2.422647E-4,4.228144E-4,10.40006,9.049088E-5,655574.3,655576.9
0.0076,16.02279,6446051.0,1400.73,1400.73,0.001449687,1.0,0.8520427,0.03257165,2.435726E-4,0.02436214,0.00783231,1.586629E-4,1.761965E-4,0.05185785,8.911484E-4,0.01889521,2.3718E-4,2.387723E-4,0.004369543,0.003313582,8.847087E-6,1.428229E-4,4.579203E-4,9.098024E-4,2.430709E-4,4.274377E-4,10.3994,9.047654E-5,655533.0,655535.4
0.0077,16.02532,6456820.0,1400.864,1400.864,0.001449687,1.0,0.8518369,0.03274724,2.440567E-4,0.02437376,0.007880103,1.578167E-4,1.783951E-4,0.05207955,9.053537E-4,0.0187232,2.354255E-4,2.354509E-4,0.004347961,0.003218308,8.68911E-6,1.442603E-4,4.637788E-4,9.180685E-4,2.438476E-4,4.320326E-4,10.39876,9.046226E-5,655492.3,655494.5
0.0078,16.02784,6465094.0,1400.999,1400.999,0.001449687,1.0,0.8516343,0.03292183,2.445084E-4,0.02438352,0.007927549,1.569784E-4,1.80592E-4,0.05229791,9.195326E-4,0.01855236,2.3368E-4,2.321523E-4,0.004326045,0.003125831,8.534969E-6,1.456836E-4,4.696332E-4,9.262596E-4,2.445955E-4,4.365992E-4,10.39812,9.044805E-5,655452.1,655454.1
0.0079,16.03035,6470939.0,1401.133,1401.133,0.001449687,1.0,0.8514346,0.03309541,2.44928E-4,0.02439147,0.007974655,1.561483E-4,1.827871E-4,0.05251301,9.336829E-4,0.01838266,2.319432E-4,2.288771E-4,0.004303815,0.003036072,8.384557E-6,1.47093E-4,4.754833E-4,9.343751E-4,2.453151E-4,4.411377E-4,10.3975,9.04339E-5,655412.5,655414.4
0.008,16.03285,6474445.0,1401.268,1401.268,0.001449687,1.0,0.851238,0.03326799,2.453162E-4,0.02439767,0.008021429,1.553267E-4,1.849804E-4,0.0527249,9.478024E-4,0.01821413,2.302151E-4,2.256259E-4,0.004281286,0.002948957,8.237773E-6,1.484884E-4,4.81329E-4,9.424143E-4,2.460072E-4,4.456483E-4,10.39688,9.041982E-5,655373.4,655375.1
0.0081,16.03533,6475672.0,1401.403,1401.403,0.001449687,1.0,0.8510443,0.03343957,2.456735E-4,0.02440216,0.008067881,1.545136E-4,1.871719E-4,0.05293366,9.61889E-4,0.01804674,2.284956E-4,2.223993E-4,0.004258476,0.002864412,8.09452E-6,1.498699E-4,4.871701E-4,9.503766E-4,2.466722E-4,4.501311E-4,10.39627,9.04058E-5,655334.8,655336.4
0.0082,16.0378,6474691.0,1401.538,1401.538,0.001449687,1.0,0.8508534,0.03361015,2.460004E-4,0.02440498,0.008114018,1.537092E-4,1.893616E-4,0.05313933,9.759406E-4,0.01788049,2.267845E-4,2.191977E-4,0.004235399,0.002782366,7.954704E-6,1.512375E-4,4.930065E-4,9.582614E-4,2.473108E-4,4.545862E-4,10.39566,9.039186E-5,655296.8,655298.2
0.0083,16.04027,6471581.0,1401.673,1401.673,0.001449687,1.0,0.8506653,0.03377974,2.462977E-4,0.0244062,0.008159848,1.529137E-4,1.915495E-4,0.05334198,9.89955E-4,0.01771539,2.250817E-4,2.160216E-4,0.004212071,0.00270275,7.818233E-6,1.525912E-4,4.98838E-4,9.660681E-4,2.479236E-4,4.590138E-4,10.39507,9.037799E-5,655259.2,655260.5
0.0084,16.04272,6465998.0,1401.807,1401.807,0.001449687,1.0,0.8504799,0.03394834,2.465658E-4,0.02440585,0.008205378,1.521272E-4,1.937355E-4,0.05354166,0.00100393,0.01755142,2.233871E-4,2.128715E-4,0.004188507,0.002625496,7.685018E-6,1.539311E-4,5.046645E-4,9.737962E-4,2.485111E-4,4.63414E-4,10.39448,9.036419E-5,655222.1,655223.3
0.0085,16.04515,6459358.0,1401.942,1401.942,0.001449687,1.0,0.8502972,0.03411596,2.468053E-4,0.02440398,0.008250615,1.513497E-4,1.959195E-4,0.05373844,0.001017865,0.01738859,2.217007E-4,2.097478E-4,0.004164723,0.002550538,7.554974E-6,1.552573E-4,5.104857E-4,9.81445E-4,2.490738E-4,4.67787E-4,10.3939,9.035046E-5,655185.4,655186.6
0.0086,16.04758,6450462.0,1402.077,1402.077,0.001449687,1.0,0.8501172,0.0342826,2.470169E-4,0.02440063,0.008295566,1.505813E-4,1.981016E-4,0.05393236,0.001031756,0.01722688,2.200225E-4,2.066509E-4,0.004140731,0.002477812,7.428018E-6,1.565699E-4,5.163016E-4,9.890141E-4,2.496123E-4,4.721331E-4,10.39333,9.033681E-5,655149.2,655150.3
0.0087,16.04999,6439799.0,1402.211,1402.211,0.001449687,1.0,0.8499397,0.03444827,2.472011E-4,0.02439584,0.008340239,1.498222E-4,2.002816E-4,0.05412347,0.001045602,0.0170663,2.183524E-4,2.035811E-4,0.004116546,0.002407255,7.304069E-6,1.578688E-4,5.221118E-4,9.96503E-4,2.501271E-4,4.764523E-4,10.39276,9.032323E-5,655113.5,655114.5
0.0088,16.05239,6427415.0,1402.345,1402.345,0.001449687,1.0,0.8497647,0.03461295,2.473586E-4,0.02438966,0.008384639,1.490722E-4,2.024596E-4,0.05431183,0.001059402,0.01690683,2.166903E-4,2.005388E-4,0.004092181,0.002338807,7.183048E-6,1.591541E-4,5.279164E-4,0.001003911,2.506187E-4,4.807449E-4,10.3922,9.030972E-5,655078.1,655079.1
0.0089,16.05478,6413384.0,1402.479,1402.479,0.001449687,1.0,0.8495923,0.03477667,2.474899E-4,0.02438212,0.008428774,1.483316E-4,2.046354E-4,0.0544975,0.001073153,0.01674848,2.15036E-4,1.975242E-4,0.00406765,0.002272409,7.064875E-6,1.60426E-4,5.33715E-4,0.001011238,2.510876E-4,4.85011E-4,10.39165,9.029629E-5,655043.2,655044.2
0.009,16.05715,6397669.0,1402.612,1402.612,0.001449687,1.0,0.8494222,0.03493943,2.475957E-4,0.02437327,0.008472649,1.476001E-4,2.06809E-4,0.05468051,0.001086854,0.01659125,2.133897E-4,1.945378E-4,0.004042965,0.002208003,6.949474E-6,1.616845E-4,5.395075E-4,0.001018484,2.515343E-4,4.892509E-4,10.3911,9.028294E-5,655008.6,655009.6
0.0091,16.05951,6380537.0,1402.746,1402.746,0.001449687,1.0,0.8492545,0.03510122,2.476767E-4,0.02436314,0.00851627,1.46878E-4,2.089803E-4,0.05486091,0.001100504,0.01643512,2.117511E-4,1.915798E-4,0.004018137,0.002145533,6.836771E-6,1.629296E-4,5.452937E-4,0.001025647,2.519592E-4,4.934647E-4,10.39056,9.026966E-5,654974.5,654975.5
0.0092,16.06186,6361849.0,1402.878,1402.878,0.001449687,1.0,0.8490892,0.03526205,2.477333E-4,0.02435177,0.008559644,1.461651E-4,2.111493E-4,0.05503876,0.001114099,0.0162801,2.101202E-4,1.886503E-4,0.003993181,0.002084944,6.726692E-6,1.641614E-4,5.510734E-4,0.001032728,2.523629E-4,4.976526E-4,10.39002,9.025647E-5,654940.7,654941.7
0.0093,16.0642,6341610.0,1403.011,1403.011,0.001449687,1.0,0.8489262,0.03542193,2.477662E-4,0.02433921,0.008602777,1.454614E-4,2.133158E-4,0.0552141,0.001127639,0.01612617,2.08497E-4,1.857497E-4,0.003968106,0.002026184,6.619166E-6,1.6538E-4,5.568464E-4,0.001039727,2.527458E-4,5.018148E-4,10.38949,9.024335E-5,654907.3,654908.4
0.0094,16.06652,6319992.0,1403.143,1403.143,0.001449687,1.0,0.8487653,0.03558086,2.477761E-4,0.02432547,0.008645672,1.447669E-4,2.154797E-4,0.05538697,0.001141123,0.01597335,2.068813E-4,1.828782E-4,0.003942924,0.0019692,6.514123E-6,1.665855E-4,5.626125E-4,0.001046642,2.531082E-4,5.059516E-4,10.38897,9.023031E-5,654874.3,654875.4
0.0095,16.06883,6296922.0,1403.274,1403.274,0.001449687,1.0,0.8486067,0.03573883,2.477634E-4,0.0243106,0.008688337,1.440815E-4,2.176411E-4,0.05555742,0.001154548,0.01582161,2.052731E-4,1.800358E-4,0.003917647,0.001913943,6.411494E-6,1.677779E-4,5.683715E-4,0.001053474,2.534508E-4,5.10063E-4,10.38845,9.021735E-5,654841.6,654842.7
0.0096,16.07112,6272424.0,1403.405,1403.405,0.001449687,1.0,0.8484503,0.03589586,2.477289E-4,0.02429464,0.008730777,1.434051E-4,2.197997E-4,0.05572548,0.001167914,0.01567097,2.036723E-4,1.772229E-4,0.003892285,0.001860363,6.311213E-6,1.689573E-4,5.741231E-4,0.001060222,2.537738E-4,5.141494E-4,10.38794,9.020447E-5,654809.3,654810.4
0.0097,16.0734,6246530.0,1403.536,1403.536,0.001449687,1.0,0.848296,0.03605195,2.476731E-4,0.02427761,0.008772995,1.427378E-4,2.219554E-4,0.0558912,0.001181218,0.01552142,2.020788E-4,1.744395E-4,0.003866849,0.001808413,6.213213E-6,1.701238E-4,5.798672E-4,0.001066887,2.540777E-4,5.182109E-4,10.38743,9.019168E-5,654777.3,654778.5
0.0098,16.07567,6219053.0,1403.666,1403.666,0.001449687,1.0,0.8481437,0.0362071,2.475966E-4,0.02425955,0.008814998,1.420794E-4,2.241082E-4,0.05605463,0.001194459,0.01537295,2.004924E-4,1.716859E-4,0.003841349,0.001758045,6.117428E-6,1.712775E-4,5.856034E-4,0.001073467,2.543629E-4,5.222477E-4,10.38693,9.017896E-5,654745.6,654746.9
0.0099,16.07792,6189885.0,1403.795,1403.795,0.001449687,1.0,0.8479935,0.03636131,2.475E-4,0.02424048,0.008856789,1.414297E-4,2.262579E-4,0.05621578,0.001207636,0.01522556,1.989129E-4,1.68962E-4,0.003815794,0.001709216,6.02379E-6,1.724183E-4,5.913316E-4,0.001079962,2.546298E-4,5.2626E-4,10.38643,9.016633E-5,654714.2,654715.6
0.01,16.08016,6157957.0,1403.924,1403.924,0.001449687,1.0,0.8478453,0.03651458,2.473838E-4,0.02422045,0.008898373,1.407886E-4,2.284044E-4,0.05637472,0.001220747,0.01507925,1.973394E-4,1.662681E-4,0.003790195,0.001661882,5.932219E-6,1.735462E-4,5.970515E-4,0.001086373,2.548787E-4,5.30248E-4,10.38594,9.015378E-5,654683.2,654684.6
