Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_RALD3_PFRC2 (),Mass_fraction_C2H3CHO_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C4H8O_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_FLUORENE_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C6H5C2H4C6H5_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.5859824,5.89E-04,6.283185,3.141593,6.283185,994.7548,0.2770664,-6.56E+07,1440.035,2.01E+08,1440.035,0.9999918,0.1691164,1.77E-05,0.02788584,1.76E-05,3.56E-04,0.03760303,0.008480216,-3.80E-06,-1.77E-06,6.07E-04,1.64E-04,1.07E-04,0.1733259,8.99E-04,-2.27E-04,0.2921566,0.005424006,0.006307824,0.03659224,0.2290642,5.57E-04,2.67E-04,0.001046321,2.95E-04,0.004185751,0.001748542,2.00E-04,5.42E-05,9.13E-05,0.00177921,10.47641,8.87E-05,660470.8,660514.7
0.5876679,5.91E-04,6.283185,3.141593,6.283185,994.743,0.2770664,-1.70E+07,1440.004,2.01E+08,1440.004,0.9999918,0.1691131,1.80E-05,0.02790068,1.77E-05,3.55E-04,0.03763774,0.00849086,-3.80E-06,-1.76E-06,6.07E-04,1.65E-04,1.08E-04,0.1735184,9.03E-04,-2.27E-04,0.2920852,0.00541638,0.006309205,0.03662346,0.2288389,5.52E-04,2.68E-04,0.001048737,2.96E-04,0.004192473,0.001752033,2.00E-04,5.45E-05,9.16E-05,0.001784044,10.47632,8.87E-05,660464.2,660508.5
0.6,6.03E-04,6.283185,3.141593,6.283185,994.6633,0.2770664,-1.64E+07,1439.795,2.01E+08,1439.795,0.9999918,0.1690888,1.94E-05,0.02801001,1.77E-05,3.55E-04,0.0378938,0.00856963,-3.80E-06,-1.72E-06,6.12E-04,1.67E-04,1.10E-04,0.1749421,9.27E-04,-2.27E-04,0.291538,0.005382865,0.006319506,0.03685392,0.2271836,5.23E-04,2.72E-04,0.001066729,2.99E-04,0.004241825,0.001777453,1.97E-04,5.59E-05,9.43E-05,0.0018195,10.47563,8.87E-05,660419.1,660464.3
0.6705061,6.74E-04,6.283185,3.141593,6.283185,994.1895,0.2770664,-1.70E+07,1438.593,2.00E+08,1438.593,0.9999919,0.1689563,2.58E-05,0.02861246,1.71E-05,3.52E-04,0.03929189,0.009004333,-3.79E-06,-1.54E-06,6.39E-04,1.82E-04,1.25E-04,0.1827683,0.001067074,-2.45E-04,0.2884574,0.005205667,0.006369848,0.03809124,0.2181299,4.08E-04,2.97E-04,0.001169001,3.18E-04,0.004519223,0.001919288,1.88E-04,6.71E-05,1.11E-04,0.002021521,10.47187,8.87E-05,660190.1,660235.6
0.6809174,6.85E-04,6.283185,3.141593,6.283185,994.1143,0.2770664,-4.42E+07,1438.403,2.00E+08,1438.403,0.9999919,0.1689377,2.69E-05,0.02869971,1.76E-05,3.52E-04,0.03949645,0.009066391,-3.80E-06,-1.52E-06,6.43E-04,1.84E-04,1.27E-04,0.1838841,0.001088141,-2.92E-04,0.2880091,0.005177165,0.006376187,0.03826309,0.2168476,3.97E-04,3.00E-04,0.001184045,3.20E-04,0.004559501,0.001939696,1.87E-04,7.03E-05,1.13E-04,0.002051088,10.47128,8.87E-05,660173.1,660226.6
0.681276,6.85E-04,6.283185,3.141593,6.283185,994.1119,0.2770664,-2.74E+07,1438.396,2.00E+08,1438.396,0.9999919,0.168937,2.69E-05,0.02870285,1.76E-05,3.52E-04,0.03950418,0.009068527,-3.80E-06,-1.52E-06,6.43E-04,1.84E-04,1.27E-04,0.1839225,0.001088868,-2.96E-04,0.2879935,0.005176238,0.006376398,0.03826897,0.2168036,3.96E-04,3.01E-04,0.001184565,3.21E-04,0.004560886,0.001940395,1.87E-04,7.05E-05,1.13E-04,0.002052104,10.47125,8.87E-05,660173.4,660227.9
0.6813909,6.85E-04,6.283185,3.141593,6.283185,994.1111,0.2770664,-6.61E+07,1438.393,2.00E+08,1438.393,0.9999919,0.1689368,2.69E-05,0.02870386,1.76E-05,3.52E-04,0.03950784,0.009069206,-3.80E-06,-1.52E-06,6.43E-04,1.84E-04,1.27E-04,0.1839348,0.001089102,-3.05E-04,0.2879889,0.005175713,0.006376481,0.03827083,0.21679,3.96E-04,3.01E-04,0.001184732,3.21E-04,0.004561332,0.001940621,1.87E-04,7.08E-05,1.13E-04,0.002052429,10.47124,8.87E-05,660176.5,660232.4
0.6817325,6.85E-04,6.283185,3.141593,6.283185,994.1082,0.2770664,-2.23E+07,1438.386,2.00E+08,1438.386,0.9999919,0.1689362,2.70E-05,0.02870683,1.74E-05,3.52E-04,0.03951445,0.009071212,-3.80E-06,-1.52E-06,6.43E-04,1.85E-04,1.27E-04,0.1839709,0.001089793,-3.07E-04,0.2879747,0.005174278,0.00637668,0.03827629,0.2167492,3.96E-04,3.01E-04,0.001185222,3.21E-04,0.00456265,0.001941289,1.87E-04,7.10E-05,1.13E-04,0.002053396,10.47122,8.87E-05,660176,660232.2
0.6840959,6.88E-04,6.283185,3.141593,6.283185,994.0928,0.2770664,-1.36E+07,1438.346,2.00E+08,1438.346,0.9999919,0.1689319,2.74E-05,0.02872687,1.72E-05,3.52E-04,0.03955962,0.009085334,-3.80E-06,-1.51E-06,6.44E-04,1.85E-04,1.28E-04,0.1842251,0.001094588,-3.09E-04,0.2878694,0.005169791,0.006378067,0.03831539,0.2164557,3.94E-04,3.02E-04,0.001188661,3.21E-04,0.004571767,0.001945882,1.86E-04,7.12E-05,1.14E-04,0.00206009,10.47109,8.87E-05,660167.9,660225.1
0.7610076,7.65E-04,6.283185,3.141593,6.283185,993.5742,0.2770664,-1.38E+07,1437.073,2.00E+08,1437.073,0.9999919,0.1687973,3.56E-05,0.02935158,1.65E-05,3.51E-04,0.04095732,0.009532069,-3.84E-06,-1.34E-06,6.70E-04,2.01E-04,1.43E-04,0.192224,0.001253867,-3.06E-04,0.2845442,0.005029151,0.006417097,0.03951801,0.2073112,3.37E-04,3.29E-04,0.001300268,3.41E-04,0.004866032,0.002093004,1.80E-04,8.29E-05,1.33E-04,0.002278629,10.46728,8.88E-05,659925.4,659979.9
0.8,8.04E-04,6.283185,3.141593,6.283185,993.3062,0.2770664,-1.28E+07,1436.434,2.00E+08,1436.434,0.999992,0.1687322,3.85E-05,0.02965697,1.63E-05,3.50E-04,0.04162561,0.009749345,-3.86E-06,-1.30E-06,6.82E-04,2.09E-04,1.51E-04,0.1961001,0.001336319,-3.05E-04,0.2829014,0.004959831,0.006432268,0.04008091,0.2029142,3.19E-04,3.43E-04,0.001356587,3.52E-04,0.00501238,0.002164966,1.77E-04,9.01E-05,1.43E-04,0.002388377,10.46546,8.88E-05,659811.5,659863.9
0.8473224,8.52E-04,6.283185,3.141593,6.283185,992.9807,0.2770664,-1.21E+07,1435.669,2.00E+08,1435.669,0.999992,0.1686556,4.19E-05,0.03001943,1.60E-05,3.50E-04,0.04240533,0.01000582,-3.93E-06,-1.24E-06,6.95E-04,2.19E-04,1.60E-04,0.2006661,0.001437964,-3.06E-04,0.2809343,0.004881629,0.006447012,0.04072694,0.1977661,3.03E-04,3.60E-04,0.001424845,3.64E-04,0.005187851,0.002250142,1.73E-04,9.92E-05,1.56E-04,0.002520806,10.46331,8.88E-05,659678.2,659728.5
0.8748813,8.80E-04,6.283185,3.141593,6.283185,992.7904,0.2770664,-1.11E+07,1435.227,2.00E+08,1435.227,0.999992,0.1686121,4.39E-05,0.03022705,1.60E-05,3.50E-04,0.04284532,0.01015175,-3.99E-06,-1.20E-06,7.02E-04,2.25E-04,1.65E-04,0.2032603,0.001497934,-3.11E-04,0.2798018,0.004838399,0.006453895,0.04108566,0.1948567,2.96E-04,3.71E-04,0.001464558,3.71E-04,0.005289039,0.002298703,1.71E-04,1.05E-04,1.63E-04,0.002597554,10.46209,8.88E-05,659604,659653.5
0.8774466,8.82E-04,6.283185,3.141593,6.283185,992.7726,0.2770664,-3.95E+07,1435.183,2.00E+08,1435.183,0.999992,0.1686082,4.40E-05,0.03024644,1.59E-05,3.50E-04,0.04288875,0.01016515,-3.99E-06,-1.20E-06,7.02E-04,2.25E-04,1.65E-04,0.2034984,0.001503544,-3.30E-04,0.2796991,0.004832787,0.006454501,0.04111817,0.1945919,2.95E-04,3.72E-04,0.001468241,3.71E-04,0.005298423,0.002303192,1.71E-04,1.06E-04,1.64E-04,0.002604665,10.46196,8.88E-05,659604.4,659657.7
0.8777015,8.83E-04,6.283185,3.141593,6.283185,992.7702,0.2770664,-6.89E+07,1435.175,2.00E+08,1435.175,0.999992,0.1686079,4.40E-05,0.0302484,1.60E-05,3.50E-04,0.04289563,0.01016645,-3.99E-06,-1.20E-06,7.02E-04,2.25E-04,1.65E-04,0.2035216,0.001504104,-3.49E-04,0.2796904,0.004831161,0.006454595,0.04112125,0.1945674,2.95E-04,3.72E-04,0.001468604,3.72E-04,0.005299361,0.002303645,1.71E-04,1.07E-04,1.64E-04,0.002605369,10.46193,8.88E-05,659611.2,659667.4
0.8778054,8.83E-04,6.283185,3.141593,6.283185,992.7692,0.2770664,-3.99E+07,1435.173,2.00E+08,1435.173,0.999992,0.1686077,4.39E-05,0.03024921,1.59E-05,3.50E-04,0.04289738,0.01016697,-3.99E-06,-1.20E-06,7.02E-04,2.25E-04,1.65E-04,0.2035307,0.001504331,-3.50E-04,0.279687,0.004830347,0.006454623,0.04112244,0.1945579,2.95E-04,3.72E-04,0.001468748,3.72E-04,0.005299741,0.00230383,1.71E-04,1.07E-04,1.64E-04,0.002605656,10.46192,8.88E-05,659611.3,659667.7
0.8785406,8.83E-04,6.283185,3.141593,6.283185,992.7624,0.2770664,-8.19E+07,1435.155,2.00E+08,1435.155,0.999992,0.1686067,4.40E-05,0.03025479,1.59E-05,3.50E-04,0.04291241,0.01017066,-3.99E-06,-1.20E-06,7.02E-04,2.25E-04,1.66E-04,0.2035965,0.001505934,-3.75E-04,0.2796611,0.00482572,0.006454789,0.04113129,0.1944851,2.95E-04,3.72E-04,0.001469769,3.72E-04,0.005302408,0.002305125,1.71E-04,1.09E-04,1.64E-04,0.002607681,10.46186,8.88E-05,659619.2,659679.5
0.8786063,8.84E-04,6.283185,3.141593,6.283185,992.7625,0.2770664,-1.53E+08,1435.152,2.00E+08,1435.152,0.999992,0.1686066,4.40E-05,0.0302553,1.60E-05,3.50E-04,0.04291575,0.01017098,-3.99E-06,-1.20E-06,7.03E-04,2.25E-04,1.66E-04,0.2036023,0.001506077,-3.87E-04,0.279659,0.004825129,0.006454804,0.04113204,0.194479,2.95E-04,3.72E-04,0.001469859,3.72E-04,0.005302646,0.002305242,1.71E-04,1.09E-04,1.64E-04,0.002607861,10.46184,8.88E-05,659624.3,659686.8
0.8786123,8.84E-04,6.283185,3.141593,6.283185,992.7622,0.2770664,-1.48E+08,1435.151,2.00E+08,1435.151,0.999992,0.1686066,4.40E-05,0.03025535,1.60E-05,3.50E-04,0.04291585,0.01017101,-3.99E-06,-1.20E-06,7.03E-04,2.25E-04,1.66E-04,0.2036028,0.00150609,-3.88E-04,0.2796589,0.004825048,0.006454805,0.04113211,0.1944785,2.95E-04,3.72E-04,0.001469867,3.72E-04,0.005302668,0.002305253,1.71E-04,1.09E-04,1.64E-04,0.002607878,10.46184,8.88E-05,659624.5,659686.9
0.8786476,8.84E-04,6.283185,3.141593,6.283185,992.7613,0.2770664,-1.30E+08,1435.15,2.00E+08,1435.15,0.999992,0.1686066,4.40E-05,0.03025564,1.60E-05,3.50E-04,0.04291652,0.01017118,-3.99E-06,-1.20E-06,7.03E-04,2.25E-04,1.66E-04,0.2036059,0.001506169,-3.89E-04,0.2796581,0.004824546,0.006454826,0.04113251,0.1944755,2.95E-04,3.72E-04,0.001469917,3.72E-04,0.005302799,0.002305317,1.71E-04,1.09E-04,1.64E-04,0.002607975,10.46184,8.88E-05,659624.8,659687.4
0.878713,8.84E-04,6.283185,3.141593,6.283185,992.7605,0.2770664,-7.87E+07,1435.148,2.00E+08,1435.148,0.999992,0.1686065,4.41E-05,0.03025616,1.59E-05,3.50E-04,0.04291804,0.0101715,-3.99E-06,-1.20E-06,7.03E-04,2.25E-04,1.66E-04,0.2036116,0.001506312,-3.93E-04,0.2796563,0.004823757,0.006454853,0.04113321,0.1944699,2.95E-04,3.72E-04,0.001470006,3.72E-04,0.005303038,0.002305434,1.71E-04,1.10E-04,1.64E-04,0.002608154,10.46183,8.88E-05,659625.9,659689.1
0.8788078,8.84E-04,6.283185,3.141593,6.283185,992.7596,0.2770664,-2.96E+07,1435.146,2.00E+08,1435.146,0.999992,0.1686064,4.41E-05,0.03025689,1.58E-05,3.50E-04,0.0429195,0.01017196,-3.99E-06,-1.20E-06,7.03E-04,2.25E-04,1.66E-04,0.2036198,0.001506517,-3.93E-04,0.2796532,0.004822854,0.006454861,0.04113427,0.1944611,2.95E-04,3.72E-04,0.001470133,3.72E-04,0.005303379,0.002305602,1.71E-04,1.10E-04,1.64E-04,0.002608414,10.46183,8.88E-05,659625.7,659689
0.8797409,8.85E-04,6.283185,3.141593,6.283185,992.7519,0.2770664,-3.07E+07,1435.128,2.00E+08,1435.128,0.999992,0.1686049,4.43E-05,0.03026391,1.59E-05,3.50E-04,0.04293444,0.01017665,-4.00E-06,-1.20E-06,7.03E-04,2.25E-04,1.66E-04,0.2037035,0.001508535,-3.98E-04,0.2796179,0.004818099,0.006454986,0.04114571,0.1943642,2.95E-04,3.72E-04,0.00147142,3.72E-04,0.005306712,0.002307222,1.71E-04,1.10E-04,1.65E-04,0.002610973,10.46178,8.88E-05,659624.4,659688.9
0.8798802,8.85E-04,6.283185,3.141593,6.283185,992.7512,0.2770664,-1.45E+08,1435.125,2.00E+08,1435.125,0.999992,0.1686047,4.43E-05,0.03026497,1.59E-05,3.50E-04,0.04293791,0.01017736,-4.00E-06,-1.20E-06,7.03E-04,2.26E-04,1.66E-04,0.2037162,0.001508837,-4.06E-04,0.2796126,0.004817474,0.00645502,0.04114745,0.1943499,2.95E-04,3.72E-04,0.001471618,3.72E-04,0.005307214,0.002307464,1.71E-04,1.10E-04,1.65E-04,0.002611355,10.46176,8.88E-05,659626.9,659692.7
0.8799912,8.85E-04,6.283185,3.141593,6.283185,992.7501,0.2770664,-3.07E+07,1435.123,2.00E+08,1435.123,0.999992,0.1686045,4.43E-05,0.03026581,1.59E-05,3.50E-04,0.04293971,0.01017792,-4.00E-06,-1.19E-06,7.03E-04,2.26E-04,1.66E-04,0.2037264,0.001509079,-4.07E-04,0.2796085,0.004816864,0.006455054,0.04114879,0.1943389,2.95E-04,3.72E-04,0.001471775,3.72E-04,0.005307615,0.002307657,1.71E-04,1.11E-04,1.65E-04,0.002611659,10.46176,8.88E-05,659626.8,659692.8
0.8804787,8.85E-04,6.283185,3.141593,6.283185,992.7463,0.2770664,-1.20E+08,1435.111,2.00E+08,1435.111,0.999992,0.1686039,4.45E-05,0.03026951,1.59E-05,3.50E-04,0.04295024,0.0101804,-4.00E-06,-1.19E-06,7.03E-04,2.26E-04,1.66E-04,0.2037709,0.001510138,-4.25E-04,0.2795903,0.00481428,0.00645518,0.04115476,0.19429,2.95E-04,3.73E-04,0.001472466,3.72E-04,0.005309376,0.002308505,1.71E-04,1.12E-04,1.65E-04,0.002612995,10.46172,8.88E-05,659632.4,659701.7
0.8805204,8.85E-04,6.283185,3.141593,6.283185,992.7457,0.2770664,-3.01E+07,1435.111,2.00E+08,1435.111,0.999992,0.1686038,4.45E-05,0.03026983,1.59E-05,3.50E-04,0.04295078,0.01018061,-4.00E-06,-1.19E-06,7.03E-04,2.26E-04,1.66E-04,0.2037746,0.001510229,-4.25E-04,0.2795888,0.004813993,0.006455189,0.04115525,0.194286,2.95E-04,3.73E-04,0.001472524,3.72E-04,0.005309527,0.002308578,1.71E-04,1.12E-04,1.65E-04,0.002613109,10.46172,8.88E-05,659632.1,659701.4
0.885292,8.90E-04,6.283185,3.141593,6.283185,992.7154,0.2770664,-1.11E+07,1435.036,2.00E+08,1435.036,0.999992,0.1685962,4.57E-05,0.03030606,1.64E-05,3.50E-04,0.04302664,0.01020584,-4.01E-06,-1.18E-06,7.04E-04,2.27E-04,1.67E-04,0.204225,0.001520637,-4.27E-04,0.2793826,0.004808765,0.006456176,0.04121668,0.1937805,2.94E-04,3.74E-04,0.001479483,3.73E-04,0.005326853,0.002316756,1.70E-04,1.11E-04,1.65E-04,0.002626221,10.46149,8.88E-05,659612.9,659685.7
0.8890625,8.94E-04,6.283185,3.141593,6.283185,992.6915,0.2770664,-4.35E+07,1434.975,2.00E+08,1434.975,0.999992,0.1685903,4.66E-05,0.03033522,1.65E-05,3.50E-04,0.04308895,0.01022589,-4.02E-06,-1.18E-06,7.06E-04,2.27E-04,1.68E-04,0.2045824,0.001528935,-4.40E-04,0.2792181,0.004807012,0.006457003,0.04126525,0.1933831,2.93E-04,3.76E-04,0.001485036,3.74E-04,0.005340663,0.002323261,1.70E-04,1.11E-04,1.66E-04,0.002636655,10.4613,8.88E-05,659604,659680.7
0.8891983,8.94E-04,6.283185,3.141593,6.283185,992.6907,0.2770664,-4.50E+07,1434.972,2.00E+08,1434.972,0.999992,0.1685901,4.66E-05,0.0303363,1.65E-05,3.50E-04,0.0430922,0.0102266,-4.02E-06,-1.18E-06,7.06E-04,2.27E-04,1.68E-04,0.2045952,0.001529236,-4.46E-04,0.2792125,0.004806708,0.006457045,0.04126696,0.1933693,2.93E-04,3.76E-04,0.001485236,3.74E-04,0.005341163,0.002323498,1.70E-04,1.12E-04,1.66E-04,0.002637032,10.46128,8.88E-05,659606,659683.8
0.8893655,8.94E-04,6.283185,3.141593,6.283185,992.6892,0.2770664,-2.01E+07,1434.969,2.00E+08,1434.969,0.999992,0.1685898,4.67E-05,0.03033761,1.65E-05,3.50E-04,0.04309476,0.01022748,-4.02E-06,-1.17E-06,7.06E-04,2.27E-04,1.68E-04,0.2046108,0.001529604,-4.47E-04,0.2792056,0.00480634,0.006457082,0.04126905,0.1933522,2.93E-04,3.76E-04,0.00148548,3.75E-04,0.005341777,0.002323789,1.70E-04,1.12E-04,1.66E-04,0.002637495,10.46128,8.88E-05,659605.5,659683.2
0.8899578,8.95E-04,6.283185,3.141593,6.283185,992.6838,0.2770664,-2.49E+07,1434.956,2.00E+08,1434.956,0.999992,0.1685889,4.68E-05,0.03034232,1.68E-05,3.50E-04,0.04310476,0.01023058,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2046662,0.001530911,-4.51E-04,0.2791808,0.004805312,0.006457205,0.04127652,0.1932907,2.93E-04,3.76E-04,0.001486343,3.75E-04,0.005343944,0.002324818,1.70E-04,1.12E-04,1.66E-04,0.002639137,10.46124,8.88E-05,659605.6,659683.7
0.89012,8.95E-04,6.283185,3.141593,6.283185,992.6838,0.2770664,-3.67E+08,1434.953,2.00E+08,1434.953,0.999992,0.1685887,4.68E-05,0.03034363,1.68E-05,3.50E-04,0.04310873,0.01023143,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2046814,0.001531268,-4.56E-04,0.279174,0.00480507,0.006457235,0.04127857,0.1932738,2.93E-04,3.76E-04,0.001486579,3.75E-04,0.005344535,0.002325099,1.70E-04,1.12E-04,1.66E-04,0.002639586,10.46122,8.88E-05,659607.6,659687.2
0.8901408,8.95E-04,6.283185,3.141593,6.283185,992.6832,0.2770664,-1.42E+08,1434.953,2.00E+08,1434.953,0.999992,0.1685887,4.68E-05,0.0303438,1.68E-05,3.50E-04,0.04310902,0.01023154,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2046833,0.001531314,-4.58E-04,0.2791731,0.004805025,0.006457238,0.04127884,0.1932716,2.93E-04,3.76E-04,0.001486609,3.75E-04,0.005344612,0.002325135,1.70E-04,1.12E-04,1.66E-04,0.002639644,10.46123,8.88E-05,659607.7,659687.2
0.8902252,8.95E-04,6.283185,3.141593,6.283185,992.6824,0.2770664,-2.66E+07,1434.952,2.00E+08,1434.952,0.999992,0.1685885,4.69E-05,0.03034447,1.66E-05,3.50E-04,0.04311041,0.01023198,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2046912,0.001531501,-4.59E-04,0.2791697,0.004804784,0.006457265,0.04127989,0.193263,2.93E-04,3.76E-04,0.001486733,3.75E-04,0.005344921,0.002325282,1.70E-04,1.12E-04,1.66E-04,0.002639878,10.46122,8.88E-05,659607.6,659687.3
0.890547,8.96E-04,6.283185,3.141593,6.283185,992.68,0.2770664,-3.94E+07,1434.944,2.00E+08,1434.944,0.999992,0.1685881,4.69E-05,0.03034704,1.66E-05,3.50E-04,0.0431173,0.01023365,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2047211,0.001532211,-4.70E-04,0.2791567,0.004803902,0.006457336,0.04128391,0.1932302,2.93E-04,3.76E-04,0.0014872,3.75E-04,0.005346099,0.002325843,1.70E-04,1.13E-04,1.67E-04,0.002640769,10.46119,8.88E-05,659611,659692.5
0.8905649,8.96E-04,6.283185,3.141593,6.283185,992.6797,0.2770664,-4.07E+07,1434.944,2.00E+08,1434.944,0.999992,0.1685881,4.70E-05,0.03034719,1.66E-05,3.50E-04,0.0431176,0.01023374,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2047228,0.001532251,-4.71E-04,0.2791561,0.004803796,0.006457344,0.04128413,0.1932285,2.93E-04,3.76E-04,0.001487226,3.75E-04,0.005346165,0.002325875,1.70E-04,1.13E-04,1.67E-04,0.002640819,10.46119,8.88E-05,659611.1,659692.7
0.8906056,8.96E-04,6.283185,3.141593,6.283185,992.6794,0.2770664,-3.48E+07,1434.943,2.00E+08,1434.943,0.999992,0.168588,4.70E-05,0.03034752,1.66E-05,3.50E-04,0.04311839,0.01023395,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2047266,0.001532341,-4.72E-04,0.2791546,0.004803582,0.006457362,0.04128461,0.1932246,2.93E-04,3.76E-04,0.001487286,3.75E-04,0.005346315,0.002325946,1.70E-04,1.13E-04,1.67E-04,0.002640932,10.46119,8.88E-05,659611.3,659693.1
0.8911438,8.96E-04,6.283185,3.141593,6.283185,992.675,0.2770664,-6.84E+07,1434.932,2.00E+08,1434.932,0.999992,0.1685872,4.71E-05,0.03035179,1.66E-05,3.50E-04,0.04312832,0.01023673,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2047762,0.001533526,-4.81E-04,0.2791329,0.004801832,0.006457464,0.04129127,0.1931696,2.93E-04,3.77E-04,0.001488059,3.75E-04,0.005348276,0.002326883,1.70E-04,1.14E-04,1.67E-04,0.002642421,10.46115,8.88E-05,659613.4,659696.9
0.8911819,8.96E-04,6.283185,3.141593,6.283185,992.6747,0.2770664,-3.01E+07,1434.931,2.00E+08,1434.931,0.999992,0.1685872,4.71E-05,0.0303521,1.66E-05,3.50E-04,0.04312915,0.01023693,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2047797,0.00153361,-4.83E-04,0.2791315,0.004801664,0.006457476,0.04129174,0.1931658,2.93E-04,3.77E-04,0.001488114,3.75E-04,0.005348416,0.00232695,1.70E-04,1.14E-04,1.67E-04,0.002642526,10.46115,8.88E-05,659613.8,659697.5
0.8913018,8.96E-04,6.283185,3.141593,6.283185,992.6757,0.2770664,-4.51E+08,1434.928,2.00E+08,1434.928,0.999992,0.168587,4.71E-05,0.03035306,1.66E-05,3.50E-04,0.04313414,0.01023754,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2047907,0.001533875,-4.95E-04,0.2791268,0.004801142,0.006457508,0.04129319,0.1931539,2.93E-04,3.77E-04,0.001488287,3.75E-04,0.005348853,0.002327159,1.70E-04,1.14E-04,1.67E-04,0.002642858,10.46112,8.88E-05,659619.7,659706.5
0.8913157,8.96E-04,6.283185,3.141593,6.283185,992.6746,0.2770664,-7.28E+07,1434.927,2.00E+08,1434.927,0.999992,0.168587,4.72E-05,0.03035317,1.65E-05,3.50E-04,0.04313407,0.01023761,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.204792,0.001533906,-4.98E-04,0.2791264,0.004801044,0.006457512,0.04129337,0.1931525,2.92E-04,3.77E-04,0.001488307,3.75E-04,0.005348905,0.002327184,1.70E-04,1.14E-04,1.67E-04,0.002642896,10.46113,8.88E-05,659619.5,659706.1
0.8913719,8.96E-04,6.283185,3.141593,6.283185,992.6736,0.2770664,-7.49E+07,1434.925,2.00E+08,1434.925,0.999992,0.1685869,4.72E-05,0.03035364,1.65E-05,3.50E-04,0.04313493,0.01023789,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2047971,0.001534031,-5.00E-04,0.2791247,0.004800531,0.006457544,0.04129403,0.1931474,2.92E-04,3.77E-04,0.001488389,3.75E-04,0.005349114,0.002327285,1.70E-04,1.14E-04,1.67E-04,0.002643051,10.46113,8.88E-05,659619.7,659706.3
0.8915225,8.97E-04,6.283185,3.141593,6.283185,992.672,0.2770664,-4.42E+07,1434.921,2.00E+08,1434.921,0.999992,0.1685867,4.72E-05,0.03035484,1.64E-05,3.50E-04,0.04313815,0.01023865,-4.02E-06,-1.17E-06,7.06E-04,2.28E-04,1.68E-04,0.2048107,0.001534363,-5.06E-04,0.2791194,0.004799439,0.006457585,0.04129577,0.1931333,2.92E-04,3.77E-04,0.001488602,3.75E-04,0.005349665,0.00232755,1.70E-04,1.15E-04,1.67E-04,0.002643467,10.46111,8.88E-05,659621.6,659709.2
